ninsee,commune_area,building_Height_m,Area_Building_M2,Area_Impermeable_Mineral_M2,Area_Permeable_Bare_Soil,Area_Tree_Vegetation_M2,Area_Non_Tree_Vegetation_M2,Perc_Building,Perc_Impermeable_Mineral,Perc_Permeable_Bare_Soil,Perc_Tree_Vegetation,Perc_Non_Tree_Vegetation,Land_Comp_Missing,transport_autoroute,transport_départementale,transport_nationale,transport_autres_routes,Aiport_Distance,conso_totale_inconnu,conso_totale_residentiel,conso_totale_tertiaire,nb_sites_inconnu,nb_sites_residentiel,nb_sites_tertiaire,population_2016,Mortality_Rate_2016_2022,Natality_Rate_2016_2022,Pop_Under_15_29,Pop_30_64,Pop_Over64,Aging_Index_2016,Youth_Index_2016,Economic_Dependence,Active_Sector_Business_Industry,Active_Sector_Business_Agriculture,Active_Sector_Business_Construction,Active_Sector_Business_Transport,Active_Sector_Business_Public_Sector,Active_Jobs_Agriculture,Active_Jobs_Industry,Active_Jobs_Construction,Active_Jobs_Transport,Active_Jobs_Public_Sector,Unemployed_15_64,Unemployment_Rate_15_64,Working_Age_People,Labor_Market_Participants,Labor_Market_Inactive,Labor_Market_Employed,Number_Jobs,Housing_Occupancy_Standard,Housing_Occupied_Overcrowded,Housing_Occupied_Undercrowded,Housing_Occupied_Undercrowded_Severe,Housing_Occupied_Undercrowded_Very_Severe,Home_to_Work_Car_Commute,Median_Disposible_Income_2021,Home_to_Work_Public_Transport,Home_to_Work_Two_Wheel,Gaz_Total_2017,Gaz_Residential_2017,Gaz_Tertiary_2017,Eletricity_Total_2017,Electricity_Electricity_2017,GHG_Tertiary_2021,GHG_Agriculture_2021,GHG_Transport_Other_2021,GHG_Trash_2021,GHG_Energy_2021,GHG_Industry_2021,GHG_Residential_2021,GHG_Road_2021
77238,2.8144649786345064,-0.1436751334581955,0.3854584390152952,0.7622327835918475,0.7592834130447056,2.81693689690642,3.0026003137477453,0.006018428544393828,0.024737904955344447,0.043347376277324656,0.41145948983879066,0.5069230346916669,0.0,-0.5016577015515838,2.618630092686933,-0.4385996665274776,0.0713732069668069,0.7553818832805653,-0.2531331282265022,0.5274809000787136,0.1760837887737934,0.09743575358778998,0.4458939724741679,0.3397203619837268,0.5144817073585285,2.8201520224471577,-0.4576886915279783,0.4948333068832854,0.4253403953491001,0.7707843837632972,0.4234160490502354,-0.1646767857997057,1.0602109450602084,0.7227636940792549,1.5701356200562424,0.4980806140828307,0.0716070682229729,0.5580518777988477,0.8399935354583706,0.7108171927722441,0.2794195073536934,-0.092150676945304,0.7581279588162942,0.6463067490487451,1.0069491127135644,0.4807454462109796,0.4931839770425447,0.4420765640764206,0.4727751709861134,0.4766519292471444,0.7933591522296477,0.28269568426381,0.4941582699373782,-0.2394692675341488,-0.4490615279728077,-0.1570107158301055,-0.8144317314091762,0.2811886957389279,-0.6227026693976638,0.3734937683062548,0.3679701561534801,0.3121383237211707,0.373474136408444,0.3693555376902318,0.540062499507481,2.219996088746859,-0.9912515173161106,-0.7226243849249939,-0.4264729011767902,0.4318878679452983,0.2841512181439773,0.590971836479935
77239,2.579408272150173,-0.7918106954951745,0.0509731913693349,0.640313724353125,1.49523953074471,1.540673490433614,3.1717596512511537,0.004128549034220441,0.0249157839140679,0.11512704443966015,0.21150073431478233,0.6416750856329259,0.0,-0.5016577015515838,2.198437242474501,2.292296714737322,-0.1603137365958787,1.3272774584736369,-0.0714541542640572,0.0020619548674919996,-0.2020883190944862,0.07411053204554739,-0.0759281594490139,0.029431794429068504,-0.0638700607625554,0.3126919131821882,0.2861683772833937,-0.0293486451887546,-0.1177676456499329,-0.1694630178596368,-0.642414412627153,0.5468601045733068,0.0179768209755789,0.0902160680021487,1.986741710934973,-0.0282954611848198,0.1432156335522914,-0.3303595634295801,1.4725532000199808,0.1089372652716502,0.0919932767551837,-0.0693401774126797,-0.2888920604902866,-0.0479847482056419,-0.1888602128958493,-0.0478142789127165,-0.0375363484411531,-0.0768561967555415,-0.0355747946445133,-0.0826005138041543,0.0573486220473045,0.1464055112662055,1.2786490510769506,-1.3113168186995563,0.3025480831429247,0.6870105868186025,-0.530545225154757,-0.6059842913764598,-0.6970034918418111,-0.0618281841688838,-0.3025507985588886,-0.773969368390056,-0.061858434710083,0.2126952882108394,-0.3635944694575115,2.360859350891172,-0.9912515173161106,0.3330149933318145,2.349964329461718,0.3211978686971063,-0.4019855641279803,0.4005526238136152
77240,1.367491477905818,0.9977636620136054,-2.383822970103378,-2.4857786242018145,-1.5014250848955102,-1.8555543232565648,-2.0485762298144587,1.309839262830792e-06,2.841561202160392e-05,0.0007469457840159066,0.005971784925520751,0.002368412255492558,0.0,-0.5016577015515838,1.117643298945015,-0.4385996665274776,-0.1609980309968594,1.3376413373285785,-0.1837237742888956,0.1300788089394723,-0.1859101228265584,-0.035730729604014,0.1695859983395548,0.12289171156359979,0.1157618956445051,0.5370725139509543,-0.2708246755391303,0.0741646245043384,0.0642672814237563,0.3135338109038988,0.5388905238224089,-0.4646855505313684,1.2544703966194206,0.0902160680021487,1.362823227737908,0.1241184629443608,-0.1164782515197156,-0.573730025192222,0.6561201322202167,-0.130227354460942,-0.3374466369107727,-0.3285888076717671,-0.1652200492515944,0.2204540925773304,0.7894692127644449,0.0720173172137543,0.0508513003172225,0.1392741714187235,0.030401590560265,0.2046444523699996,-0.5297009061887835,0.0254862261069523,0.8863759769742188,0.2052415169348597,0.1288059204664248,0.4688713268649818,-1.0046423860617124,-0.3211578352542084,-0.1251979625920422,0.8314748161315436,0.0164872123496843,-0.453051718393932,0.8314672727956398,0.8256602623057943,0.0169285162732496,1.9864496416373136,-0.9912515173161106,1.3284732805751998,-0.4264729011767902,-0.3217778260161106,0.0019271585543558,0.2660000721277523
77241,0.0341933483119648,0.13982283827567837,-0.2328970851897253,-0.2998320359044045,0.3103424237409422,-0.3566665233214825,0.9094259594159104,0.012706529923946164,0.03900545179399728,0.1341543603952573,0.1878309214008027,0.6237091206776171,0.0,-0.5016577015515838,-0.1676025253760149,-0.4385996665274776,-1.7951554382520276,-1.1561996608293523,-0.0275215378564808,0.05277755023057439,-0.1738953845033732,-0.1865218681888102,-0.0223764143647048,-0.1299767930603464,0.0812400706678874,-0.3842074262765227,-0.7829067104519231,0.1142662792406021,0.035770002528909,-0.23820588194723863,-1.2591873011219554,1.3724709209908013,-0.918624476485436,-1.2425327191141122,0.0969847294049133,0.1874155501574381,0.0311502046860917,0.4463298737054595,-0.0599930628341643,-1.215019942429836,0.2443037007347337,-0.0968902199448048,0.4294339265712265,0.0476637748794813,-0.4514762910954553,0.1200824550396676,0.1204706352144279,0.1232850933811926,0.1293638798228462,0.1445071687473721,0.0272442976891934,0.2433342785159172,0.9618089627720708,-0.2268977433184491,-0.10488166890951,-0.0461720989827357,-0.1660066438903285,0.1534365082940483,-0.4836030865500892,-0.1491761193923238,-0.0089279519127143,-0.3590377583450068,-0.1492084002157,-0.2154570993674255,0.1338102587521697,0.536972115558397,0.7778990131469861,1.3922261222295966,-0.4264729011767902,-0.1390974774723749,-0.0546086799436828,-1.057130737388427
77242,-0.678403343693872,-0.7277158421443791,-2.5610244853779296,-2.690059326815517,-2.240982387229152,-2.6389545859640564,-2.384840872032598,2.667801766165212e-07,1.72957814044139e-05,8.445440272453197e-06,0.0010324946229047782,0.002705910383909327,0.0,-0.5016577015515838,-0.260723759089724,-0.4385996665274776,-0.3639302776862086,1.7295937381089268,-1.4007873366950712,-0.8290888910125893,-0.8391271029867178,-1.342996958696088,-0.6924334495258253,-0.7039542276966756,-0.7350742091602246,0.7137478727258866,0.0576076513961586,-0.7450855024943998,-0.7509616605295578,-0.3770471249976548,0.6136120015986236,-0.5731632467711616,1.0602109450602084,-0.5106654503170246,0.0969847294049133,-0.5417864900520791,-1.2598755609929413,-0.9198840673580048,-1.0618848884195535,-0.8618126168149219,-0.6106329120149766,-0.9792340821088356,-1.157277642110322,-0.8809776211319532,-0.7336585637895582,-0.7656157753666092,-0.795521186798368,-0.6626814274701641,-0.7841727798582944,-0.9579024128256208,-0.0951315003242137,-1.5459434803743226,-0.2599291513113093,1.0654511231379211,0.2283948270728857,-0.2580215938688187,-1.2941058724030383,0.2811886957389279,1.452894391958243,-0.8090136167263496,-0.6740682958281726,-1.3985545532926988,-0.8090601754228105,-0.9606227262877688,-0.7862558205559494,-0.158388182066811,-0.9912515173161106,0.7529134646936475,-0.4264729011767902,-0.7037310439775136,-0.5405392850807733,-1.0345959558173672
77243,-0.2990401164524747,0.8590857113706363,1.3571389205159603,1.2899772227265442,-0.6431998507867658,-0.0445039190303692,-0.4810754065583213,0.14863481833249637,0.2973656744767368,0.030328226064298747,0.33757222297832357,0.16962696235712826,0.0,-0.5016577015515838,0.6438926893292429,-0.4385996665274776,0.3743415621596521,-0.4917459510711742,1.2119445723085498,1.207845171393382,0.9051342082968494,1.287051574158714,1.2421459678937965,1.2148662580729308,1.2987540406162028,0.0649682497139972,0.6413543211224387,1.2895727829312758,1.3050405767983957,1.319595397501159,0.0930391946255391,-0.0721571188122787,-0.1310634303476761,1.5586087377785116,-1.1668508426650812,1.417801694267229,1.3113774129681162,1.452052726435708,-1.0618848884195535,1.3402524984373314,1.4175732910528338,1.15021768886537,1.3705249265938726,1.3240885148455956,0.7645807980915573,1.299718583296337,1.305802887187064,1.2824377776856772,1.3051635940118995,1.2663121141200069,1.0584677174112254,1.0398553803337975,0.6450043471506623,-0.688528124682293,-1.024333529504463,-0.7386973383810045,-0.4862746278549265,0.8226667223975235,0.170605101566854,1.2397408207176288,1.367107658395141,0.9906179033196598,1.2397448679155636,1.21582918934629,1.24570439045084,-0.8003887550336978,0.7392195018424201,2.025062059924534,-0.4264729011767902,1.1865517221929556,1.3014807001948154,0.3322116029749866
77244,2.1537531718390035,-1.1789771738803725,-0.3077118281576347,-0.1338640721713764,0.8877160105522793,2.342218072250017,2.1267744833660926,0.0028514875100995596,0.012643165362760556,0.07476171348935168,0.45904982723442345,0.42206681770095145,0.0,-0.5016577015515838,1.3634469964436442,-0.4385996665274776,-1.7951554382520276,1.1946081850745027,-0.2090828731582752,-0.3066937690529317,-0.409370934723023,-0.1865218681888102,-0.357004958933714,-0.2796908349582738,-0.5640109071235889,0.2096443610420948,-1.0923901048100852,-0.6169646495769702,-0.5471079097848761,-0.3770471249976548,0.5764695979364759,-0.4121378351175269,-0.3596634642401106,-0.5106654503170246,1.362823227737908,-0.2338363044252556,-0.4267553532491855,-0.573730025192222,0.9761527657230602,-0.8618126168149219,-0.1918976744518818,-0.3469178649135584,-0.9153205276068708,-0.6437487716040222,-0.6253381414731282,-0.5539273026802258,-0.5680892569895966,-0.4994448023578587,-0.5584088789436343,-0.5628247388138824,-1.329546987065556,-1.5459434803743226,1.05233119487167,1.3946115530496754,0.135054997746354,0.5566049841020098,-0.1348697283626158,-1.2030357373655818,-1.4679150118392492,-0.6717615392949186,-0.6206444713497741,-0.861104140762832,-0.6718052803560848,-0.4628741913889345,-0.7517316087504666,1.0610561856600305,-0.9912515173161106,0.7529134646936475,-0.4264729011767902,-0.3858260774473238,-0.7813257772053376,-0.074925812333682
77245,,-0.9157913322480613,,,,,,777.0,777.0,777.0,777.0,777.0,1.0,-0.5016577015515838,0.2117060172455999,-0.4385996665274776,-0.1829640007510577,1.2534331617119727,-0.2389758476343315,-0.8868213633795665,-0.9495011998129396,-0.5111188589742879,-0.8936832033730876,-0.5515720616825188,-0.8442624033375555,0.1742843451743374,0.0284538316198112,-0.7974580677598284,-0.8197212632936436,-0.9239509719001596,-0.3768277798855956,0.4015209626308678,-0.0562162226481389,-1.2425327191141122,0.0969847294049133,-0.5417864900520791,-1.2598755609929413,-1.4774705632857812,0.3877546977733113,-1.215019942429836,-0.0274311185816793,-0.7927343308153486,-1.3440373386368445,-0.7505546150389368,-0.033384276275683,-0.8346242601333668,-0.8327082636583908,-0.8263685213313255,-0.8372205957539511,-0.8670724576578116,0.7053608298068229,-1.5459434803743226,1.142856261161228,0.985022916256978,-0.8833198609360935,0.6132492770919874,-0.614572881247588,-0.4447018114444703,-1.4679150118392492,-0.8242907967018361,-0.7104748323168546,-1.2517140064349492,-0.8243376641377791,-0.9533364095508712,-1.000661770939751,1.494027379838943,-0.9912515173161106,-0.7226243849249939,-0.4264729011767902,-0.4293227167721327,-0.6441727368705339,-0.6235281574023431
77246,,-0.7219722585286488,,,,,,777.0,777.0,777.0,777.0,777.0,1.0,-0.5016577015515838,1.4461317139699483,-0.4385996665274776,0.3924216287433217,1.578647021951574,-1.4007873366950712,-0.6652348087721391,-0.6479541476655993,-1.342996958696088,-0.7092528066693445,-0.5260802991156004,-0.6812323470057171,-1.7118299265787502,-0.4261374114043675,-0.6471077248303994,-0.6780450741471357,-0.7160226534887636,-0.5873620921678764,0.5113364758195494,0.4500849514843357,-1.2425327191141122,1.362823227737908,-0.774001278755902,-0.915336620241656,-0.9198840673580048,0.6561201322202167,-1.215019942429836,-0.9609425946317116,-0.8573225849607294,-0.9655092687115308,-0.4943214765582064,0.7894692127644449,-0.7222761363403989,-0.747427312568712,-0.6332973528477893,-0.7752579281042288,-0.9258402796878212,-0.7787962278173833,-0.5859080320967336,-0.8177761614549109,0.961970291217894,0.7327634893723143,0.6213931011219338,-1.0943865135265112,-0.2372675842755782,0.6797008304007482,-0.9682002315366206,-0.89995442069665,-0.9098589437549628,-0.9682499595145636,-0.7909292270485863,-0.863480279139127,1.6218091000232913,0.9418979657999618,-0.7226243849249939,-0.4264729011767902,-1.252841828614557,-0.9254356601078346,-0.0887551139964663
77247,0.5902810929563096,-1.0587484069166644,-0.6132052394260187,-0.607320670625585,0.0460030635392615,0.3176330354267339,1.339962710262509,0.004167060474600248,0.016759892378857444,0.061161581909431106,0.26508890114108397,0.6206385230628229,0.0,-0.5016577015515838,0.0811729482702205,-0.4385996665274776,-1.7951554382520276,1.5269943228133864,-1.4007873366950712,-0.8623169413738694,-0.869728043036037,-1.342996958696088,-0.8351339515869143,-0.6069669573921721,-0.8339025073680051,-0.2961507408156875,-0.1795104561770943,-0.7974580677598284,-0.8485942975928968,-0.5492403301432621,0.8622580087986587,-0.7450528662310366,1.318283010994456,-1.2425327191141122,-1.1668508426650812,-0.774001278755902,-1.2598755609929413,-1.4774705632857812,-1.0618848884195535,-1.215019942429836,-0.7543958401986269,-1.154141905610686,-1.3440373386368445,-0.6947151646590299,0.2883471640637843,-0.8461319318788246,-0.8536802862389464,-0.8068795904776895,-0.8638096930742346,-1.2804231575689904,-1.6837003483316744,-0.4584347842461377,-1.962973774359129,0.7646639424924692,1.6139288707545534,1.251177878975824,-0.6120938365050722,-0.9188777103475132,-1.4679150118392492,-1.161226427944427,-1.0482062318792509,-1.447976527003118,-1.1612798580962302,-1.0044446780837644,-1.0510160479709096,0.7050069124606274,-0.9912515173161106,-0.7226243849249939,-0.4264729011767902,-0.800799742706379,-1.0745155024429165,-0.5964539483697068
77248,-0.7616281423517235,-0.386707098207118,-0.6795263172157415,-0.8434460587576442,-0.1988391933559797,0.2197432527593704,-0.5440577282492544,0.0092849171602154,0.028781069660439584,0.10324760286474088,0.6186880773958876,0.21711061585797609,0.0,-0.5016577015515838,-0.3880218226989606,-0.4385996665274776,-0.2809518547259393,-0.4113153196927087,-1.4007873366950712,-0.6183676618341888,-0.6369928438077098,-1.342996958696088,-0.6320149271393174,-0.7410323092812204,-0.5454616644427124,-0.8786281613224339,-0.2402348309458926,-0.5351089631513859,-0.5338826889103724,-0.6606247399156839,0.004662190218416,0.1657947813600986,-1.0016353320600273,-1.2425327191141122,-1.1668508426650812,-0.774001278755902,-0.4831726789544181,-0.3303595634295801,-1.0618848884195535,-1.215019942429836,-1.1103249907134125,-0.4807993161502732,0.0962669744966044,-0.6686734102048534,-0.8452290168392473,-0.5095685233930342,-0.5345384340111053,-0.4248712936151078,-0.5182835496914887,-0.4879718116130827,-0.9555512826231752,-0.6998914645628104,-0.60671889913327,0.6591842432524601,0.916505130086723,0.880301164992646,0.8581015064412839,-0.2537782010394397,-0.2948136522875876,-0.5512300083897742,-0.4029708795821091,-1.0217415786876212,-0.5512712096055596,-0.7886733602217647,-0.6145292366361055,-0.4835934014485948,-0.9912515173161106,-0.7226243849249939,-0.4264729011767902,-0.8399244738382956,-0.2261606841362071,-1.4327622556896902
77249,0.4978976863235938,-0.5076704646094344,0.6815496273205691,0.4943983266549392,-0.4677307321136924,1.2835690172975112,0.1428622749852903,0.03785572796620329,0.07745843284014597,0.025525365964128355,0.6389301225503488,0.2111851541036458,0.0,-0.5016577015515838,-0.853950965227075,2.2923314130843986,0.8163692295576005,-0.468079247291652,0.26103387371451825,0.7833579064810215,0.395448963102701,0.3417994868002939,0.7039953325577067,0.6023794383841681,0.7907575445615543,-0.1290023455772423,-0.9527129752775264,0.7212968050301198,0.7871636624073923,0.8202150634385217,0.4623759569321545,-0.4121378351175269,1.2544703966194206,0.3905354144097405,0.7069829672122564,0.5305754786127681,0.7182216456329839,0.7265961537558817,1.082253194343193,0.2929243943468533,0.3419495965535,0.3737738156605935,0.5806595835568883,0.6426919331290899,-0.5200619170997045,0.7686128927385417,0.7698975689342582,0.7669542939889455,0.7853208444511391,0.4794301990155187,-0.8283246505986945,-0.4346144152492002,-0.7273261986737608,0.6120671276163245,0.8693066283430108,0.6787629673188728,0.8870878969098167,-0.4447018114444703,0.500512470321599,0.6988403720141746,0.8986004267720564,0.30018036214278254,0.698829229507865,0.5146649212318395,0.5890806562247686,0.6172712344649964,-0.9912515173161106,-0.7226243849249939,-0.4264729011767902,0.1626436489669785,0.9630800706633172,0.2811637499893288
77250,-0.6892684771433517,-0.5733902275226923,-0.9875709297760228,-1.1318699562774064,0.1401349715873159,-0.6583552867910031,0.3276012853209686,0.004278316425669004,0.015668966632702563,0.17310889723053435,0.2144451968528216,0.5906525122401547,0.0,-0.5016577015515838,-1.2658948977865374,-0.4385996665274776,0.1842703463359377,1.444549361141649,-1.4007873366950712,-1.847984968318505,-2.4550375728993785,-1.342996958696088,-1.7581795497076762,-2.327516070458099,-1.6241931962001797,-1.6372575171310553,-0.3015691227954525,-1.4884369093395076,-1.5109011811816817,-1.6304747762326173,-1.1911866049241762,1.1782016178178694,-1.085489846198809,-1.2425327191141122,0.0969847294049133,-1.7773304711981075,-1.2598755609929413,-1.4774705632857812,-0.0599930628341643,-1.215019942429836,-1.703176372002826,-1.4617035387175144,-1.4711168832299293,-1.6221722240038892,-0.7704768180397472,-1.6504893195166133,-1.6049567662435444,-1.790475038652825,-1.591669555490368,-1.3903509353749426,0.660870034391851,-1.5459434803743226,-0.893147387038583,1.1112343251729109,-0.0222099807240649,1.260292415665141,-0.1684047235727714,-0.3997021506990472,-1.4679150118392492,-1.74727609357878,-1.684255698022748,-1.439423866207761,-1.747339834366665,-1.6522392984107226,-1.6433558521836318,0.6853785220206734,-0.9912515173161106,-0.7226243849249939,-0.4264729011767902,-1.946082819701264,-1.6794874545858705,-2.3230106866053597
77251,0.7621681509780643,1.0121925660166546,1.41069213049515,1.7396066437661692,0.842226338471216,0.2637513359222053,0.6378024908931984,0.07657109508170379,0.21278786056677745,0.1684962120844915,0.22467777290026447,0.29638253730298914,0.0,2.0102326867831914,0.4574108786004313,2.29104853990746,1.5547326773782766,-0.5183660157630435,1.0969077365620064,0.8821734486061431,1.4049314637256094,1.0659263635108234,0.9824758399686472,1.028827247300333,1.086802886437907,-1.2935130617490118,1.5627381575989776,1.2051444996932597,0.9931494941753068,0.4861200108465902,-2.914622609377042,2.776247025169504,-1.4297465703906271,1.3073078746431337,0.7069829672122564,0.9975123310395224,1.3838073304765524,1.257714442321981,0.3877546977733113,1.342406984900536,1.3861041400813925,1.5121783821107626,1.1897094521663143,1.1234586136751672,0.3991495557120934,1.1275695269225734,1.13294157277523,1.1125360151373234,1.136472696086017,1.3163839515706544,1.5979344846131096,1.3450448325865818,0.2980718940446203,-1.1034368759311992,-1.476144096330572,-0.8116485680600871,-0.7166185088590313,0.9984440106651284,-0.2948136522875876,1.1793372309178805,0.9888637421279972,1.3570328578542707,1.179339514087267,1.3761351667697828,1.309571119771892,-0.0867524514572627,1.0755238903274331,-0.7226243849249939,2.3770890204456654,1.3444236327387102,0.965305720055794,1.3631763919648476
77252,0.1379898584614579,-0.3903799739853612,-0.3497477328627055,0.1247159156201815,0.8489530830966369,-0.5237161065267771,0.74488534425843,0.009544576671757454,0.06399801046150344,0.2580733781933162,0.14237699652234426,0.4987544882307162,0.0,-0.5016577015515838,0.2524058398311516,-0.4385996665274776,-0.2796963675789268,-0.0499968084224752,-0.1796624142906862,-0.8445078603395072,0.2517154429007835,-0.1865218681888102,-0.9171299772786344,-0.3427677586484312,-0.8368449579328876,-2.033323706980924,-0.0598261115465777,-0.694007372494447,-0.8686370097895515,-1.0821999678741716,-1.6264181495965524,2.045229426263075,-1.085489846198809,0.4959248211435602,1.090573642582663,0.1874155501574381,0.1751992640277907,-0.1464197867712748,1.3513424213879963,0.2515687527529494,0.4387721523996946,0.5491200468904998,-0.0917670029348875,-0.8456204123551619,-0.6610969691537771,-0.805659997803095,-0.7736870774419642,-0.9112387465975272,-0.7693842619897534,-0.1240428380198098,-1.6488386466426452,0.5181986483302667,0.4338223421269151,1.3946115530496754,-0.0539316987394824,0.3133421905533296,0.3008287149331305,-1.0289771244587174,1.4755154468046463,-0.4426393210414258,-0.5100129006704787,-0.1554249750780915,-0.4426781812421231,-0.4916837882057273,-0.072076356057259,1.0153071089403758,-0.9912515173161106,-0.7226243849249939,2.325041840411732,0.2803938111705689,-0.5938977476324918,-0.6918890221220724
77253,-0.0625207971105203,-0.3427203441948003,-0.970351357502734,-0.7219572749902653,-0.0257888128310418,-0.9194923397920912,1.0649124918943131,0.0028584976893455405,0.021587244082013513,0.08461941573243337,0.09480513461470252,0.7659089295588615,0.0,-0.5016577015515838,-0.1598961670717507,-0.4385996665274776,-1.7951554382520276,0.0919668637840418,-1.4007873366950712,-1.3661880826609645,-0.6738907846151888,-1.342996958696088,-1.3169840431880957,-0.872284819661468,-1.4613571072516591,-1.5647605029431406,2.6520683581798425,-1.3645514122848956,-1.3656156782912514,-1.4105369988192646,-0.4280848187613208,0.2865013166867061,-0.206577935511777,-1.2425327191141122,1.090573642582663,-0.3695931360247397,-1.5502279373764534,-0.9198840673580048,0.3877546977733113,-1.215019942429836,-0.5006866516125427,-1.2339843928282652,-1.2421228838694784,-2.0850052481672234,-2.750044182061444,-1.461882926782883,-1.4473698506013306,-1.4812183802089716,-1.4008259176912885,-1.4410743884579162,-1.157001388363929,0.8422288605209424,-1.3302274997279562,2.5399329556611594,-0.3963142450584882,-0.1089129018152019,0.4828682215255193,-0.9188777103475132,1.668284547511634,-1.3296713159464149,-1.3323784145078144,-1.0854561226321635,-1.3297278518978253,-1.1907073747796757,-1.169453141518427,0.693272030007097,-0.9912515173161106,-0.7226243849249939,-0.4264729011767902,-0.90782339842114,-1.2882188950291502,-1.752259369285604
77254,0.3057768791009637,-0.4892293011448028,-0.2905495694509777,-0.5210361672431257,-0.2463078221284703,0.7715303808044441,0.7055877958448565,0.009504341065962763,0.02326056264425347,0.044622019087768194,0.48314268692166706,0.4286264850295396,0.0,-0.5016577015515838,0.084096448916842,-0.4385996665274776,-1.7951554382520276,0.2538505251675541,-0.177562113204678,-0.12444130290073419,-0.5131708038722272,-0.2346349716907541,-0.2319526641744319,-0.3778128282051182,-0.1573058178265829,-0.6689474753733536,-0.2097974536424284,-0.145850077979515,-0.1832138973092887,-0.307783176143596,-0.7557088117299481,0.7977450841222323,-0.3596634642401106,-0.1448796953530957,1.362823227737908,-0.3695931360247397,-0.1164782515197156,-0.3303595634295801,1.3967167524160609,-0.6662675746988859,-0.4118560346653231,-0.3026759737788311,-0.3533311811132872,-0.4239248633479672,-1.5058854401294617,-0.1393651354917287,-0.112865218067377,-0.2289144424371873,-0.0881184157500478,-0.4923254970147023,-0.0335424052389819,-0.1448691820860821,0.554495639105654,-0.0522582153940615,0.1724793963741328,-0.032091761686452,0.5171739827639315,0.1877183436757803,0.6101215227559997,-0.3734546666099367,-0.2045669801853873,-1.3985545532926988,-0.3734920090730458,-0.3922812922975772,-0.3617456692618753,0.3419029975238181,0.2491531166595708,-0.7226243849249939,-0.4264729011767902,-0.4163435059469489,-0.1187238768778934,-0.912271170432146
77255,,-0.2821668130513281,,,,,,777.0,777.0,777.0,777.0,777.0,1.0,-0.5016577015515838,-1.043126058714481,-0.4385996665274776,-0.2566056458013449,0.4365669837569868,-0.2912543728875231,-0.046089957867576706,0.3902187967952966,-0.035730729604014,0.0973131554607177,-0.1091919446277678,0.0956121522068596,1.1518271992707192,-0.2708246755391303,-0.06119596202010721,0.0913522830313929,0.4040951702465631,2.0083276309198945,-1.922609675261824,1.5690299193034762,-0.1448796953530957,-1.1668508426650812,-0.3695931360247397,-0.247959395258279,-0.0006365239815500454,-1.0618848884195535,-0.5322563072846402,-0.6106329120149766,-0.3762071566475373,-0.0629007401744945,-0.0399425221154373,-0.4856136267176282,0.0499202707870384,0.037864519242561,0.0916506207640349,0.0471460797018691,-0.3401413247414503,-0.2102672285376925,0.6317379991377347,-0.8328506825800039,0.8810246297766939,-0.0032211030693381,0.1334529700005343,0.0315921060691456,0.06189907066059,0.2153579156699507,0.0926927745566121,0.1324183127426078,0.17547762417309573,0.0926661973456316,0.0133380179724857,0.1557991663255125,-0.4392703350134598,1.146209007589844,-0.7226243849249939,-0.4264729011767902,-0.3977208204945807,0.2311494768249918,-1.121336054618476
77256,-0.3613336827986947,-3.0821216739046493,-0.9653607763331052,-0.9358698959306088,0.5321854395708462,-0.5069739494105165,0.4055225000468147,0.0035718207369228594,0.018189324603639534,0.24246174671435483,0.20610206490562177,0.5057514912035117,0.0,-0.5016577015515838,-0.289077962747902,-0.4385996665274776,-1.7951554382520276,1.5505035241901624,-1.4007873366950712,-1.5368679572492296,-2.4550375728993785,-1.342996958696088,-1.5585996401399802,-2.327516070458099,-1.525353904476391,0.4114668699307133,-0.8841734192250222,-1.3933065252938437,-1.4248032895555172,-1.6304747762326173,-0.1801037620017969,-0.004958165844331,1.8129038601884628,-0.5106654503170246,0.0969847294049133,-1.7773304711981075,-1.0630126968619946,-0.9198840673580048,0.6561201322202167,-0.3498051015671128,-1.703176372002826,-1.972139933431744,-1.3440373386368445,-1.209286190090728,1.168565592521547,-1.620263317016807,-1.6629416396157215,-1.454151218258685,-1.710391886964625,-1.5266801181988805,-1.0344684587624815,-1.5459434803743226,2.1689890663667866,-0.9137981609393264,0.7208290165646746,-1.499431554263011,-0.8699357280584249,-0.5283948306968356,2.3112882165873145,-1.3737552190004647,-1.4982317281778068,-1.1902104340329343,-1.3738125486960358,-1.2394448991756029,-1.5584807996013383,1.427980484573062,-0.9912515173161106,-0.7226243849249939,-0.4264729011767902,-0.4943952204086533,-1.5724354941070438,-1.1864835297677798
